id,lemma,translation,transliteration,ipa,pos,category,examples,frequency,definition,audio,inflections
223,energji,energy,,[ɛnɛɾɟʑi],Noun,f,~Egzistojn energji te reja per tu shfryteyuar, vende te reja pune te krijuara, shkolla te reja per te ndërtuar, dhe kërcenime për te takuar, aleanca për tu riparuar.@There's new energy to harness, new jobs to be created, new schools to build, and threats to meet, alliances to repair.~,,(physics) energy,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'energji', 'energji', 'energjia', 'energjitë', 'kallëzore', 'energji', 'energji', 'energjinë', 'energjitë', 'gjinore', 'i', 'e', 'të', 'së', 'energjie', 'energjive', 'energjisë', 'energjive', 'dhanore', 'energjie', 'energjive', 'energjisë', 'energjive', 'rrjedhore', 'energjie', 'energjish', 'energjisë', 'energjive']~
224,motor,engine,,,Noun,,_____@,,,,
225,anglisht,English,,/anɡliʃt/,Proper noun,,A flisni anglisht?@Do you speak English?,,IPA(key): /anɡliʃt/,https://upload.wikimedia.org/wikipedia/commons/f/f5/Sq-anglisht.ogg,
226,hyrje,entrance,,,Noun,f,_____@,,entrance; doorway,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'hyrje', 'hyrje', 'hyrja', 'hyrjet', 'kallëzore', 'hyrje', 'hyrje', 'hyrjen', 'hyrjet', 'gjinore', 'i', 'e', 'të', 'së', 'hyrjeje', 'hyrjeve', 'hyrjes', 'hyrjeve', 'dhanore', 'hyrjeje', 'hyrjeve', 'hyrjes', 'hyrjeve', 'rrjedhore', 'hyrjeje', 'hyrjesh', 'hyrjes', 'hyrjeve']~
227,entrée,entrée,,,Noun,,_____@,,,,
228,Evropa,Europe,,[evɾɔpa],Proper noun,f,_____@,,Europe,,
229,mbrëmje,evening,,,Noun,f,Tomi sugjeroi që të bënim një mbrëmje lamtumirë për Merin.@Tom suggested that we have a farewell party for Mary.,,evening,,
230,cilido,every,,,Determiner,,_____@,,,,
231,,exam,,,Noun,,_____@,,,,
232,ushtrim,exercise,,,Noun,,_____@,,military training,,
233,ikje,exit,,,Noun,,_____@,,,,
234,shtrenjtë,expensive,,,Adjective,,_____@,,costly; expensive,,
235,sy,eye,,[sy],Noun,m,Millie ka sy të kaltër.@Millie has blue eyes.,,(anatomy) eye,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'sy', 'sy', 'syri', 'sytë', 'kallëzore', 'sy', 'sy', 'syrin', 'sytë', 'gjinore', 'i', 'e', 'të', 'së', 'syri', 'syve', 'syrit', 'syvet', 'dhanore', 'syri', 'syve', 'syrit', 'syvet', 'rrjedhore', 'syri', 'sysh', 'syrit', 'syvet']~
236,fytyrë,face,,/fyˈtyɹ(ə)/,Noun,f,_____@,,(anatomy) face,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'fytyrë', 'fytyra', 'fytyra', 'fytyrat', 'kallëzore', 'fytyrë', 'fytyra', 'fytyrën', 'fytyrat', 'gjinore', 'i', 'e', 'të', 'së', 'fytyre', 'fytyrave', 'fytyrës', 'fytyravet', 'dhanore', 'fytyre', 'fytyrave', 'fytyrës', 'fytyravet', 'rrjedhore', 'fytyre', 'fytyrash', 'fytyrës', 'fytyravet']~
237,bie,fall,,/ˈbiɛ/,Verb,,Unë mendoj që unë të po bie në gjumë.@I think I'm falling asleep.,,I fall (off)Po bie në gjumë.I'm going to fall asleep.,,~['rënë', 'duke rënë', 'për të rënë', 'bie', 'bie', 'bie', 'biem', 'bini', 'bien', 'bija', 'bije', 'binte', 'binim', 'binit', 'binin', 'rashë', 're', 'ra', 'ramë', 'ratë', 'ranë', 'kam rënë', 'ke rënë', 'ka rënë', 'kemi rënë', 'keni rënë', 'kanë rënë', 'kisha rënë', 'kishe rënë', 'kishte rënë', 'kishim rënë', 'kishit rënë', 'kishin rënë', 'pata rënë', 'pate rënë', 'pati rënë', 'patëm rënë', 'patët rënë', 'patën rënë', 'do të bie', 'do të biesh', 'do të bjerë', 'do të biem', 'do të bini', 'do të bien', 'do të kem rënë', 'do të kesh rënë', 'do të ketë rënë', 'do të kemi rënë', 'do të keni rënë', 'do të kenë rënë', 'të bie', 'të biesh', 'të bjerë', 'të biem', 'të bini', 'të bien', 'të bija', 'të bije', 'të binte', 'të binim', 'të binit', 'të binin', 'të kem rënë', 'të kesh rënë', 'të ketë rënë', 'të kemi rënë', 'të keni rënë', 'të kenë rënë', 'të kisha rënë', 'të kishe rënë', 'të kishte rënë', 'të kishim rënë', 'të kishit rënë', 'të kishin rënë', 'do të bija', 'do të bije', 'do të binte', 'do të binim', 'do të binit', 'do të binin', 'do të kisha rënë', 'do të kishe rënë', 'do të kishte rënë', 'do të kishim rënë', 'do të kishit rënë', 'do të kishin rënë', 'rënça', 'rënç', 'rëntë', 'rënçim', 'rënçit', 'rënçin', 'paça rënë', 'paç rënë', 'pastë rënë', 'paçim rënë', 'paçit rënë', 'paçin rënë', 'rënkam', 'rënke', 'rënka', 'rënkemi', 'rënkeni', 'rënkan', 'rënkësha', 'rënkëshe', 'rënkësh', 'rënkëshim', 'rënkëshit', 'rënkëshin', 'paskam rënë', 'paske rënë', 'paska rënë', 'paskemi rënë', 'paskeni rënë', 'paskan rënë', 'paskësha rënë', 'paskëshe rënë', 'paskësh rënë', 'paskëshim rënë', 'paskëshit rënë', 'paskëshin rënë', '—', 'bjer', '—', '—', 'bini', '—']~
238,bie në gjumë,fall asleep,,,Verb,,Unë mendoj që unë të po bie në gjumë.@I think I'm falling asleep.,,,,
239,familje,family,,,Noun,f,_____@,,familySynonym: (archaic) tym,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'familje', 'familje', 'familja', 'familjet', 'kallëzore', 'familje', 'familje', 'familjen', 'familjet', 'gjinore', 'i', 'e', 'të', 'së', 'familje', 'familjeve', 'familjes', 'familjevet', 'dhanore', 'familje', 'familjeve', 'familjes', 'familjevet', 'rrjedhore', 'familje', 'familjesh', 'familjes', 'familjevet']~
240,famshëm,famous,,,Adjective,,_____@,,,,
241,fusha,fan,,,Noun,,_____@,,,,
242,fermë,farm,,,Noun,f,_____@,,farm,,
243,shpejt,fast,,,Adjective,,Ide jeshile pa ngjyrë flenë shpejt.@Colorless green ideas sleep furiously.,,shpjertë,,
244,baba,father,,[baba],Noun,m,_____@,,the dad; the daddy,,
245,i preferuar,favourite,,,Adjective,,_____@,,,,
246,ka frikë,fear,,,Verb,,_____@,,,,
247,shkurt,February,,,Proper noun,m,_____@,,short,,
248,ndiej,feel,,,Verb,,_____@,,I feel,,~['ndier', 'duke ndier', 'duke pasë ndier', 'për të ndier', 'për të pasë ndier', 'ndiej', 'ndien', 'ndien', 'ndiejmë', 'ndieni', 'ndiejnë', 'po ndiej', 'po ndien', 'po ndien', 'po ndiejmë', 'po ndieni', 'po ndiejnë', 'ndieja', 'ndieje', 'ndiente', 'ndienim', 'ndienit', 'ndienin', 'po ndieja', 'po ndieje', 'po ndiente', 'po ndienim', 'po ndienit', 'po ndienin', 'ndjeva', 'ndjeve', 'ndjeu', 'ndiem', 'ndiet', 'ndien', 'kam ndier', 'ke ndier', 'ka ndier', 'kemi ndier', 'keni ndier', 'kanë ndier', 'kisha ndier', 'kishe ndier', 'kishte ndier', 'kishim ndier', 'kishit ndier', 'kishin ndier', 'pata ndier', 'pate ndier', 'pat(i) ndier', 'patëm ndier', 'patët ndier', 'patën ndier', 'do të ndiej', 'do të ndiesh', 'do të ndiejë', 'do të ndiejmë', 'do të ndieni', 'do të ndiejnë', 'kam për të ndier', 'ke për të ndier', 'ka për të ndier', 'kemi për të ndier', 'keni për të ndier', 'kanë për të ndier', 'do të kem ndier', 'do të kesh ndier', 'do të ke ndier', 'do të kemi ndier', 'do të keni ndier', 'do të kenë ndier', 'kam për të pasë ndier', 'ke për të pasë ndier', 'ka për të pasë ndier', 'kemi për të pasë ndier', 'keni për të pasë ndier', 'kanë për të pasë ndier', 'të ndiej', 'të ndiesh', 'të ndiejë', 'të ndiejmë', 'të ndieni', 'të ndiejnë', 'të ndieja', 'të ndieje', 'të ndiente', 'të ndienim', 'të ndienit', 'të ndienin', 'të kem ndier', 'të kesh ndier', 'të ketë ndier', 'të kemi ndier', 'të keni ndier', 'të kenë ndier', 'të kisha ndier', 'të kishe ndier', 'të kishte ndier', 'të kishim ndier', 'të kishit ndier', 'të kishin ndier', 'do të ndieja', 'do të ndieje', 'do të ndiente', 'do të ndienim', 'do të ndienit', 'do të ndienin', 'do të kisha ndier', 'do të kishe ndier', 'do të kishte ndier', 'do të kishim ndier', 'do të kishit ndier', 'do të kishin ndier', 'ndjefsha', 'ndjefsh', 'ndjeftë', 'ndjefshim', 'ndjefshi', 'ndjefshin', 'paça ndier', 'paç ndier', 'pastë ndier', 'paçim ndier', 'paçi ndier', 'paçin ndier', 'ndiekam', 'ndieke', 'ndieka', 'ndiekemi', 'ndiekeni', 'ndiekan', 'ndiekësha', 'ndiekëshe', 'ndiekësh / ndiekej', 'ndiekëshim', 'ndiekëshit', 'ndiekëshin', 'paskam ndier', 'paske ndier', 'paska ndier', 'paskemi ndier', 'paskeni ndier', 'paskan ndier', 'paskësha ndier', 'paskëshe ndier', 'paskësh ndier / paskej ndier', 'paskëshim ndier', 'paskëshit ndier', 'paskëshin ndier', '—', 'Ndiej!', '—', '—', 'Ndieni!', '—', '—', 'Mos ndiej!', '—', '—', 'Mos ndieni!', '—']~
249,femër,female,,/ˈfɛ.məɹ/,Adjective,f,_____@,,femën (Gheg),,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'femër', 'femra', 'femra', 'femrat', 'kallëzore', 'femër', 'femra', 'femrën', 'femrat', 'gjinore', 'i', 'e', 'të', 'së', 'femre', 'femrave', 'femrës', 'femrave', 'dhanore', 'femre', 'femrave', 'femrës', 'femrave', 'rrjedhore', 'femre', 'femrash', 'femrës', 'femrave']~
250,femën,female,,[fɛmən],Noun,f,_____@,,Gheg form of femër,,
251,shtetas,citizen,,/ʃtetas/,Noun,m,_____@,,citizen,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'shtetas', 'shtetas', 'shtetasi', 'shtetast', 'kallëzore', 'shtetas', 'shtetas', 'shtetasin', 'shtetast', 'gjinore', 'i', 'e', 'të', 'së', 'shtetasi', 'shtetasve', 'shtetasit', 'shtetasvet', 'dhanore', 'shtetasi', 'shtetasve', 'shtetasit', 'shtetasvet', 'rrjedhore', 'shtetasi', 'shtetassh', 'shtetasit', 'shtetasvet']~
252,kushëri,cousin,,,Noun,,_____@,,,,
253,shemër,enemy,,/ʃɛˈməɾ/,Noun,f,_____@,,second wife (in a polygamous marriage),,
254,këngëtar,singer,,,Noun,,_____@,,,,
255,fushë,field,,,Noun,f,_____@,,(geography) field,,
256,luftoj,fight,,/lufˈtɔj/,Verb,,Nuk do të dorëzohem sepse kam diçka për të cilën ia vlen të luftoj.@I won't give up because I have something worth fighting for.,,I fight,,~['luftuar', 'duke luftuar', 'për të luftuar', 'luftoj', 'lufton', 'lufton', 'luftojmë', 'luftoni', 'luftojnë', 'luftoja', 'luftoje', 'luftonte', 'luftonim', 'luftonit', 'luftonin', 'luftova', 'luftove', 'luftoi', 'luftuam', 'luftuat', 'luftuan', 'kam luftuar', 'ke luftuar', 'ka luftuar', 'kemi luftuar', 'keni luftuar', 'kanë luftuar', 'kisha luftuar', 'kishe luftuar', 'kishte luftuar', 'kishim luftuar', 'kishit luftuar', 'kishin luftuar', 'pata luftuar', 'pate luftuar', 'pati luftuar', 'patëm luftuar', 'patët luftuar', 'patën luftuar', 'do të luftoj', 'do të luftosh', 'do të luftojë', 'do të luftojmë', 'do të luftoni', 'do të luftojnë', 'do të kem luftuar', 'do të kesh luftuar', 'do të ketë luftuar', 'do të kemi luftuar', 'do të keni luftuar', 'do të kenë luftuar', 'të luftoj', 'të luftosh', 'të luftojë', 'të luftojmë', 'të luftoni', 'të luftojnë', 'të luftoja', 'të luftoje', 'të luftonte', 'të luftonim', 'të luftonit', 'të luftonin', 'të kem luftuar', 'të kesh luftuar', 'të ketë luftuar', 'të kemi luftuar', 'të keni luftuar', 'të kenë luftuar', 'të kisha luftuar', 'të kishe luftuar', 'të kishte luftuar', 'të kishim luftuar', 'të kishit luftuar', 'të kishin luftuar', 'do të luftoja', 'do të luftoje', 'do të luftonte', 'do të luftonim', 'do të luftonit', 'do të luftonin', 'do të kisha luftuar', 'do të kishe luftuar', 'do të kishte luftuar', 'do të kishim luftuar', 'do të kishit luftuar', 'do të kishin luftuar', 'luftofsha', 'luftofsh', 'luftoftë', 'luftofshim', 'luftofshit', 'luftofshin', 'paça luftuar', 'paç luftuar', 'pastë luftuar', 'paçim luftuar', 'paçit luftuar', 'paçin luftuar', 'luftuakam', 'luftuake', 'luftuaka', 'luftuakemi', 'luftuakeni', 'luftuakan', 'luftuakësha', 'luftuakëshe', 'luftuakësh', 'luftuakëshim', 'luftuakëshit', 'luftuakëshin', 'paskam luftuar', 'paske luftuar', 'paska luftuar', 'paskemi luftuar', 'paskeni luftuar', 'paskan luftuar', 'paskësha luftuar', 'paskëshe luftuar', 'paskësh luftuar', 'paskëshim luftuar', 'paskëshit luftuar', 'paskëshin luftuar', '—', 'lufto', '—', '—', 'luftoni', '—']~
257,gjej,find,,/ɟɛj/,Verb,,_____@,,I find,,~['gjyer', 'duke gjyer', 'për të gjyer', 'gjej', 'gjen', 'gjen', 'gjejmë', 'gjeni', 'gjejnë', 'gjeja', 'gjeje', 'gjente', 'gjenim', 'gjenit', 'gjenin', 'gjeva', 'gjeve', 'gjeu', 'gjyem', 'gjyet', 'gjyen', 'kam gjyer', 'ke gjyer', 'ka gjyer', 'kemi gjyer', 'keni gjyer', 'kanë gjyer', 'kisha gjyer', 'kishe gjyer', 'kishte gjyer', 'kishim gjyer', 'kishit gjyer', 'kishin gjyer', 'pata gjyer', 'pate gjyer', 'pati gjyer', 'patëm gjyer', 'patët gjyer', 'patën gjyer', 'do të gjej', 'do të gjesh', 'do të gjejë', 'do të gjejmë', 'do të gjeni', 'do të gjejnë', 'do të kem gjyer', 'do të kesh gjyer', 'do të ketë gjyer', 'do të kemi gjyer', 'do të keni gjyer', 'do të kenë gjyer', 'të gjej', 'të gjesh', 'të gjejë', 'të gjejmë', 'të gjeni', 'të gjejnë', 'të gjeja', 'të gjeje', 'të gjente', 'të gjenim', 'të gjenit', 'të gjenin', 'të kem gjyer', 'të kesh gjyer', 'të ketë gjyer', 'të kemi gjyer', 'të keni gjyer', 'të kenë gjyer', 'të kisha gjyer', 'të kishe gjyer', 'të kishte gjyer', 'të kishim gjyer', 'të kishit gjyer', 'të kishin gjyer', 'do të gjeja', 'do të gjeje', 'do të gjente', 'do të gjenim', 'do të gjenit', 'do të gjenin', 'do të kisha gjyer', 'do të kishe gjyer', 'do të kishte gjyer', 'do të kishim gjyer', 'do të kishit gjyer', 'do të kishin gjyer', 'gjefsha', 'gjefsh', 'gjeftë', 'gjefshim', 'gjefshit', 'gjefshin', 'paça gjyer', 'paç gjyer', 'pastë gjyer', 'paçim gjyer', 'paçit gjyer', 'paçin gjyer', 'gjyekam', 'gjyeke', 'gjyeka', 'gjyekemi', 'gjyekeni', 'gjyekan', 'gjyekësha', 'gjyekëshe', 'gjyekësh', 'gjyekëshim', 'gjyekëshit', 'gjyekëshin', 'paskam gjyer', 'paske gjyer', 'paska gjyer', 'paskemi gjyer', 'paskeni gjyer', 'paskan gjyer', 'paskësha gjyer', 'paskëshe gjyer', 'paskësh gjyer', 'paskëshim gjyer', 'paskëshit gjyer', 'paskëshin gjyer', '—', 'gje', '—', '—', 'gjeni', '—']~
258,gisht,finger,,,Noun,m,_____@,,finger,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'gisht', 'gishta', 'gishti', 'gishtat', 'kallëzore', 'gisht', 'gishta', 'gishtin', 'gishtat', 'gjinore', 'i', 'e', 'të', 'së', 'gishti', 'gishtave', 'gishtit', 'gishtavet', 'dhanore', 'gishti', 'gishtave', 'gishtit', 'gishtavet', 'rrjedhore', 'gishti', 'gishtash', 'gishtit', 'gishtavet']~
259,zjarr,fire,,/zjar/,Noun,m,Hap zjarr!@Open fire!,,fire,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'zjarr', 'zjarre', 'zjarri', 'zjarret', 'kallëzore', 'zjarr', 'zjarre', 'zjarrin', 'zjarret', 'gjinore', 'i', 'e', 'të', 'së', 'zjarri', 'zjarreve', 'zjarrit', 'zjarrevet', 'dhanore', 'zjarri', 'zjarreve', 'zjarrit', 'zjarrevet', 'rrjedhore', 'zjarri', 'zjarresh', 'zjarrit', 'zjarrevet']~
260,peshk,fish,,[pɛʃk],Noun,m,Vajza e vogël pa një peshk të artë dhe shprehu një dëshirë.@The little girl saw a gold fish and made a wish.,,fish,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'peshk', 'peshq', 'peshku', 'peshqit', 'kallëzore', 'peshk', 'peshq', 'peshkun', 'peshqit', 'gjinore', 'i', 'e', 'të', 'së', 'peshku', 'peshqve', 'peshkut', 'peshqvet', 'dhanore', 'peshku', 'peshqve', 'peshkut', 'peshqvet', 'rrjedhore', 'peshku', 'peshqish', 'peshkut', 'peshqvet']~
261,lëmë,floor,,,Noun,m,_____@,,(threshing-) floor; threshing,,
262,miell,flour,,[ˈmi.ɛɫ],Noun,m,_____@,,flour,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'miell', 'miellra', 'mielli', 'miellrat', 'kallëzore', 'miell', 'miellra', 'miellin', 'miellrat', 'gjinore', 'i', 'e', 'të', 'së', 'mielli', 'miellrave', 'miellit', 'miellravet', 'dhanore', 'mielli', 'miellrave', 'miellit', 'miellravet', 'rrjedhore', 'mielli', 'miellrash', 'miellit', 'miellravet']~
263,lule,flower,,[ˈlulɛ],Noun,f,Ajo ka lule të kuqe.@She has red flowers.,,flower,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'lule', 'lule', 'lulja', 'lulet', 'kallëzore', 'lule', 'lule', 'lulen', 'lulet', 'gjinore', 'i', 'e', 'të', 'së', 'luleje', 'luleve', 'lules', 'luleve', 'dhanore', 'luleje', 'luleve', 'lules', 'luleve', 'rrjedhore', 'luleje', 'lulesh', 'lules', 'luleve']~
264,fluturoj,fly,,,Verb,,_____@,,(intransitive) I fly,,~['fluturuar', 'duke fluturuar', 'për të fluturuar', 'fluturoj', 'fluturon', 'fluturon', 'fluturojmë', 'fluturoni', 'fluturojnë', 'fluturoja', 'fluturoje', 'fluturonte', 'fluturonim', 'fluturonit', 'fluturonin', 'fluturova', 'fluturove', 'fluturoi', 'fluturuam', 'fluturuat', 'fluturuan', 'kam fluturuar', 'ke fluturuar', 'ka fluturuar', 'kemi fluturuar', 'keni fluturuar', 'kanë fluturuar', 'kisha fluturuar', 'kishe fluturuar', 'kishte fluturuar', 'kishim fluturuar', 'kishit fluturuar', 'kishin fluturuar', 'pata fluturuar', 'pate fluturuar', 'pati fluturuar', 'patëm fluturuar', 'patët fluturuar', 'patën fluturuar', 'do të fluturoj', 'do të fluturosh', 'do të fluturojë', 'do të fluturojmë', 'do të fluturoni', 'do të fluturojnë', 'do të kem fluturuar', 'do të kesh fluturuar', 'do të ketë fluturuar', 'do të kemi fluturuar', 'do të keni fluturuar', 'do të kenë fluturuar', 'të fluturoj', 'të fluturosh', 'të fluturojë', 'të fluturojmë', 'të fluturoni', 'të fluturojnë', 'të fluturoja', 'të fluturoje', 'të fluturonte', 'të fluturonim', 'të fluturonit', 'të fluturonin', 'të kem fluturuar', 'të kesh fluturuar', 'të ketë fluturuar', 'të kemi fluturuar', 'të keni fluturuar', 'të kenë fluturuar', 'të kisha fluturuar', 'të kishe fluturuar', 'të kishte fluturuar', 'të kishim fluturuar', 'të kishit fluturuar', 'të kishin fluturuar', 'do të fluturoja', 'do të fluturoje', 'do të fluturonte', 'do të fluturonim', 'do të fluturonit', 'do të fluturonin', 'do të kisha fluturuar', 'do të kishe fluturuar', 'do të kishte fluturuar', 'do të kishim fluturuar', 'do të kishit fluturuar', 'do të kishin fluturuar', 'fluturofsha', 'fluturofsh', 'fluturoftë', 'fluturofshim', 'fluturofshit', 'fluturofshin', 'paça fluturuar', 'paç fluturuar', 'pastë fluturuar', 'paçim fluturuar', 'paçit fluturuar', 'paçin fluturuar', 'fluturuakam', 'fluturuake', 'fluturuaka', 'fluturuakemi', 'fluturuakeni', 'fluturuakan', 'fluturuakësha', 'fluturuakëshe', 'fluturuakësh', 'fluturuakëshim', 'fluturuakëshit', 'fluturuakëshin', 'paskam fluturuar', 'paske fluturuar', 'paska fluturuar', 'paskemi fluturuar', 'paskeni fluturuar', 'paskan fluturuar', 'paskësha fluturuar', 'paskëshe fluturuar', 'paskësh fluturuar', 'paskëshim fluturuar', 'paskëshit fluturuar', 'paskëshin fluturuar', '—', 'fluturo', '—', '—', 'fluturoni', '—']~
265,ushqim,food,,/uʃˈtɕim/,Noun,m,Cili ushqim ju pëlqen më shumë?@Which food do you like best?,,foodSynonym: bukë,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'ushqim', 'ushqime', 'ushqimi', 'ushqimet', 'kallëzore', 'ushqim', 'ushqime', 'ushqimin', 'ushqimet', 'gjinore', 'i', 'e', 'të', 'së', 'ushqimi', 'ushqimeve', 'ushqimit', 'ushqimevet', 'dhanore', 'ushqimi', 'ushqimeve', 'ushqimit', 'ushqimevet', 'rrjedhore', 'ushqimi', 'ushqimesh', 'ushqimit', 'ushqimevet']~
266,këmbë,foot,,/kəm.bə/,Noun,f,_____@,,(anatomy) leg,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'këmbë', 'këmbë', 'këmba', 'këmbët', 'kallëzore', 'këmbë', 'këmbë', 'këmbën', 'këmbët', 'gjinore', 'i', 'e', 'të', 'së', 'këmbe', 'këmbëve', 'këmbës', 'këmbëvet', 'dhanore', 'këmbe', 'këmbëve', 'këmbës', 'këmbëvet', 'rrjedhore', 'këmbe', 'këmbësh', 'këmbës', 'këmbëvet']~
267,pyll,forest,,/pyɫ/,Noun,m,~Në pyll ai pa një derr të egër.@In the forest, he saw a wild boar.~,,forest; wood,,~['trajta të pashquara', 'trajta të shquara', 'numri njëjës', 'numri shumës', 'numri njëjës', 'numri shumës', 'emërore', 'pyll', 'pyje', 'pylli', 'pyjet', 'kallëzore', 'pyll', 'pyje', 'pyllin', 'pyjet', 'gjinore', 'i', 'e', 'të', 'së', 'pylli', 'pyjeve', 'pyllit', 'pyjevet', 'dhanore', 'pylli', 'pyjeve', 'pyllit', 'pyjevet', 'rrjedhore', 'pylli', 'pyjesh', 'pyllit', 'pyjevet']~
